brand,chain,report_date,report_month,units_4w,dollars_4w,stores_4w,velocity_spw_4w,units_52w,dollars_52w,stores_52w,velocity_spw_52w,units_ytd,dollars_ytd,stores_ytd,velocity_spw_ytd,source_file
NEOLEA,MANNYS,2025-08-10,2025-08-01,,,,,1498.6,5266.78,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MANTOVA,2025-08-10,2025-08-01,,,,,704.8,14316.98,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MAPLE GROVE FARMS,2025-08-10,2025-08-01,,,,,2196.8,17879.66,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MARDONA,2025-08-10,2025-08-01,,,,,1716.8,8346.94,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MASSERIE DI SANTERAMO,2025-08-10,2025-08-01,,,,,1089.6,49682.28,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MAVRAS GREEK OIL,2025-08-10,2025-08-01,,,,,759.2,14166.06,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MAZZETTI,2025-08-10,2025-08-01,,,,,1092.0,121552.44,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MEDITERRANEAN ORGANIC,2025-08-10,2025-08-01,,,,,295.8,427.14,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MIABELLA,2025-08-10,2025-08-01,,,,,882.0,300.12,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MODENACETI,2025-08-10,2025-08-01,,,,,1685.2,373570.62,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MONARI FEDERZONI,2025-08-10,2025-08-01,,,,,1810.6,1728036.06,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MONINI,2025-08-10,2025-08-01,,,,,300.4,1256.46,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MONTE POLLINO,2025-08-10,2025-08-01,,,,,747.0,13177.48,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MOTHERS MARKET - TOTAL US,2025-08-10,2025-08-01,,,,,141475.69999999998,1899302.71,29.986000000000004,90.73189283203955,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MOUNTAINEER BRAND,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,MUSSINI,2025-08-10,2025-08-01,,,,,375.0,209.66,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,NAPA VALLEY NATURALS,2025-08-10,2025-08-01,,,,,3335.2,2659939.34,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,NAPOLEON,2025-08-10,2025-08-01,,,,,2369.0,364911.12,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,NAPOLI,2025-08-10,2025-08-01,,,,,2309.0,505.42,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,NEOLEA,2025-08-10,2025-08-01,,,,,845.8,89642.82,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,NOBRAND,2025-08-10,2025-08-01,,,,,2415.0,55723.26,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,NONNA PIA,2025-08-10,2025-08-01,,,,,2756.4,856823.14,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,O OLIVE OIL & VINEGAR,2025-08-10,2025-08-01,,,,,1318.6,853852.64,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,OILS OF PAICINES,2025-08-10,2025-08-01,,,,,994.4,5106.64,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,OJAI OLIVE OIL COMPANY,2025-08-10,2025-08-01,,,,,748.2,5675.34,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,OLDE CAPE COD,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,OLIO BEATO,2025-08-10,2025-08-01,,,,,931.2,5516.94,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,OLIVERS,2025-08-10,2025-08-01,,,,,5503.8,43728.98,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,ORTALLI,2025-08-10,2025-08-01,,,,,1439.4,88881.06,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,PAMPA,2025-08-10,2025-08-01,,,,,1049.4,61.6,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,PASTENE,2025-08-10,2025-08-01,,,,,1142.6,4301.56,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,POMPEIAN,2025-08-10,2025-08-01,,,,,1537.2,139098.14,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,POMPEIAN ORGANIC,2025-08-10,2025-08-01,,,,,323.0,1939.56,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,PONTI,2025-08-10,2025-08-01,,,,,830.2,82602.38,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,PRIMAL KITCHEN,2025-08-10,2025-08-01,,,,,1407.8,355507.52,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,PRIVATE LABEL,2025-08-10,2025-08-01,,,,,3880.6,2707550.92,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,PRIVATE LABEL ORGANIC,2025-08-10,2025-08-01,,,,,7231.2,1415109.74,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,PUBLIX CORP - RMA,2025-08-10,2025-08-01,,,,,96388302.50000001,666859255.4,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,Product Level,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,Product Universe,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,QUEEN CREEK OLIVE MILL,2025-08-10,2025-08-01,,,,,1714.8,74713.04,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,RACHAEL RAY,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,RE MODENA,2025-08-10,2025-08-01,,,,,435.8,7280.98,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,REGALIS,2025-08-10,2025-08-01,,,,,365.2,10417.4,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,REGINA,2025-08-10,2025-08-01,,,,,13.2,25.44,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,RIENZI,2025-08-10,2025-08-01,,,,,1354.2,7810.86,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,RIO BRIATI,2025-08-10,2025-08-01,,,,,1202.8,12194.86,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,RITROVO SELECTIONS,2025-08-10,2025-08-01,,,,,1381.2,487594.96,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,ROLAND,2025-08-10,2025-08-01,,,,,977.2,52914.78,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,ROLAND ORGANIC,2025-08-10,2025-08-01,,,,,256.4,2126.56,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,RUSTICHELLA,2025-08-10,2025-08-01,,,,,663.0,55024.8,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,Row Labels,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SADAF,2025-08-10,2025-08-01,,,,,572.0,110.46,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SAN GIULIANO,2025-08-10,2025-08-01,,,,,2007.4,41243.18,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SAN REMO,2025-08-10,2025-08-01,,,,,1970.0,241847.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SANEDAS KITCHEN,2025-08-10,2025-08-01,,,,,6056.0,4197.02,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SARATOGA OLIVE OIL,2025-08-10,2025-08-01,,,,,3331.2,31925.2,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SCIABICA,2025-08-10,2025-08-01,,,,,2577.8,102354.48,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SCLAFANI,2025-08-10,2025-08-01,,,,,1638.4,3183.54,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SEGGIANO,2025-08-10,2025-08-01,,,,,1548.2,53052.8,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SEKA HILLS,2025-08-10,2025-08-01,,,,,497.2,14233.5,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SELEZIONE PONDINI,2025-08-10,2025-08-01,,,,,4511.2,137610.04,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SEVEN FARMS,2025-08-10,2025-08-01,,,,,132.4,76.14,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SOLSPRING,2025-08-10,2025-08-01,,,,,188.4,19310.44,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SONOMA HARVEST,2025-08-10,2025-08-01,,,,,2452.6,4784.04,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SOPHIA,2025-08-10,2025-08-01,,,,,920.8,739.3,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SPARROW LANE,2025-08-10,2025-08-01,,,,,764.4,5524.8,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SPECTRUM NATURALS,2025-08-10,2025-08-01,,,,,994.0,40961.94,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SS CULINARY OIL CANOLA,2025-08-10,2025-08-01,,,,,31530936.6,346738374.83,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SS CULINARY OIL FLAVORED & SPECIALTY,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SS CULINARY OIL OLIVE,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SS CULINARY OIL SPRAY & MIST,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SS CULINARY OIL VEGETABLE & OTHER,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SS VINEGARS BALSAMIC,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SS VINEGARS NON BALSAMIC,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,STAR,2025-08-10,2025-08-01,,,,,1822.0,135058.6,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,STICKY BALSAMIC,2025-08-10,2025-08-01,,,,,560.8,16479.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,STONEWALL KITCHEN,2025-08-10,2025-08-01,,,,,946.6,47387.12,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SUN OF ITALY,2025-08-10,2025-08-01,,,,,831.6,165.88,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,SUTTER BUTTES,2025-08-10,2025-08-01,,,,,1608.0,6713.84,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,Subcategory,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,TARGET CORP - RMA,2025-08-10,2025-08-01,,,,,45898307.400000006,287087270.11,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,TASSOS,2025-08-10,2025-08-01,,,,,467.2,2439.06,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,TASTO,2025-08-10,2025-08-01,,,,,153.8,1977.4,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,TERRA MEDI,2025-08-10,2025-08-01,,,,,353.6,2823.44,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,TEXAS OLIVE RANCH,2025-08-10,2025-08-01,,,,,2400.4,7468.02,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,THE FRESH MARKET - TOTAL US,2025-08-10,2025-08-01,,,,,2305734.4,29625311.270000003,515.052,86.09042611978238,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,THE TRENTASETTE COLLECTION,2025-08-10,2025-08-01,,,,,499.4,17707.78,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,TOUCAN,2025-08-10,2025-08-01,,,,,967.2,55510.96,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,TUSCANINI,2025-08-10,2025-08-01,,,,,496.4,5283.96,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,Time Period End Date,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,URBANI,2025-08-10,2025-08-01,,,,,135.2,1925.4,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,VANTIA,2025-08-10,2025-08-01,,,,,541.2,62904.62,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,VILLA MANODORI,2025-08-10,2025-08-01,,,,,827.2,363413.16,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,VILLA MANODORI ESSENZIALE,2025-08-10,2025-08-01,,,,,160.4,826.64,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,VILLAGE BATCH,2025-08-10,2025-08-01,,,,,692.4,477.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,VINCOTTO,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,VITA ORGANIC,2025-08-10,2025-08-01,,,,,989.2,1432.04,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,WILD HARVEST,2025-08-10,2025-08-01,,,,,416.8,3717.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,WOZZ KITCHEN CREATIONS,2025-08-10,2025-08-01,,,,,691.4,4100.08,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,YTD,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,ZACK BRUELL,2025-08-10,2025-08-01,,,,,2295.4,52023.16,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
NEOLEA,nan,2025-08-10,2025-08-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 08-10-25.xlsb
